name,label,n_nodes,n_edges,n_components,cyclomatic_number,cyclomatic_normalized,n_junctions,n_endpoints,junction_ratio,graph_density,avg_degree,degree_entropy,p_deg2,p_deg3,p_deg4,assortativity,avg_clustering,mean_edge_length,std_edge_length,max_edge_length,mean_euclidean_ratio,largest_component_ratio,n_h1_features,max_h1_persistence,mean_h1_persistence,total_h1_persistence,h1_persistence_entropy,n_h1_significant
crack_TLCrack_37,crack,20,23,2,5,0.21739130434782608,12,8,0.6,0.12105263157894737,2.3,0.9433483923290391,0.0,0.5,0.1,0.06756756756756808,0.21666666666666665,47.73913043478261,95.07306910376394,308,0.9825677383960842,0.9,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_370,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,125.0,118.0,243,1.0606314257260419,0.5,,,,,,
crack_TLCrack_371,crack,31,33,5,7,0.21212121212121213,17,14,0.5483870967741935,0.07096774193548387,2.129032258064516,0.8111413280190134,0.0,0.5161290322580645,0.03225806451612903,0.14184397163120413,0.18279569892473116,39.515151515151516,71.9065560344439,255,0.9285162900977958,0.4838709677419355,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_372,crack,34,51,3,20,0.39215686274509803,26,8,0.7647058823529411,0.09090909090909091,3.0,1.334592953237241,0.0,0.47058823529411764,0.17647058823529413,0.38966012446146503,0.3137254901960784,17.54901960784314,50.39386584421863,281,0.8867893444283276,0.8823529411764706,5.0,0.5857864618301392,0.5171572923660278,2.585786461830139,1.5958639722573738,5.0
crack_TLCrack_373,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,146.0,87.0,233,1.1149781634030096,0.5,,,,,,
crack_TLCrack_374,crack,43,53,6,16,0.3018867924528302,28,15,0.6511627906976745,0.058693244739756366,2.4651162790697674,1.0128955749467665,0.0,0.4883720930232558,0.16279069767441862,0.4543114543114544,0.2635658914728682,21.943396226415093,71.60041506529309,368,0.9450821058616721,0.6744186046511628,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_375,crack,6,4,2,0,0.0,1,5,0.16666666666666666,0.26666666666666666,1.3333333333333333,0.45056120886630463,0.0,0.16666666666666666,0.0,-0.6,0.0,69.25,77.42213830681764,197,1.1041001426844117,0.6666666666666666,,,,,,
crack_TLCrack_377,crack,41,51,4,14,0.27450980392156865,28,13,0.6829268292682927,0.06219512195121951,2.4878048780487805,0.9450867453496512,0.0,0.5609756097560976,0.12195121951219512,0.3021346469622319,0.24796747967479674,23.137254901960784,62.95065593510933,369,0.900024343996447,0.5365853658536586,3.0,0.5857864618301392,0.5762848059336344,1.7288544178009033,1.0983389099228575,3.0
crack_TLCrack_378,crack,38,49,3,14,0.2857142857142857,27,11,0.7105263157894737,0.06970128022759602,2.5789473684210527,0.9780499489805361,0.0,0.5526315789473685,0.15789473684210525,0.087687687687689,0.2807017543859649,11.73469387755102,28.35041338661578,133,0.9322854491505789,0.6842105263157895,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_379,crack,9,9,2,2,0.2222222222222222,4,5,0.4444444444444444,0.25,2.0,0.936888307539016,0.0,0.3333333333333333,0.1111111111111111,0.09090909090909097,0.18518518518518517,47.44444444444444,83.33081477675604,218,0.9325823205061456,0.7777777777777778,,,,,,
crack_TLCrack_38,crack,36,40,5,9,0.225,21,15,0.5833333333333334,0.06349206349206349,2.2222222222222223,0.8626470500723485,0.0,0.5277777777777778,0.05555555555555555,0.09604519774011248,0.2037037037037037,19.975,55.07653198050872,313,0.9352433964105327,0.4166666666666667,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_380,crack,57,70,6,19,0.2714285714285714,39,18,0.6842105263157895,0.043859649122807015,2.456140350877193,0.9960197354294529,0.017543859649122806,0.5614035087719298,0.10526315789473684,0.10973084886128238,0.27485380116959063,21.557142857142857,45.40630406650151,220,0.9639256938192318,0.49122807017543857,4.0,17.117393493652344,9.213545233011246,36.85418093204498,1.0841935370285323,3.0
crack_TLCrack_383,crack,28,30,4,6,0.2,15,13,0.5357142857142857,0.07936507936507936,2.142857142857143,0.9009553082066379,0.0,0.4642857142857143,0.07142857142857142,0.2307692307692305,0.19047619047619047,39.6,80.51649934433728,384,0.9781523617167133,0.7142857142857143,2.0,3.0213623046875,1.5327682495117188,3.0655364990234375,0.07540140784884114,1.0
crack_TLCrack_385,crack,26,30,2,6,0.2,16,10,0.6153846153846154,0.09230769230769231,2.3076923076923075,0.8981370031878679,0.0,0.5384615384615384,0.07692307692307693,-0.14035087719298311,0.20512820512820512,28.1,64.10270405112928,305,0.9376645433283481,0.5,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_387,crack,61,80,4,23,0.2875,46,15,0.7540983606557377,0.04371584699453552,2.622950819672131,1.058099262110877,0.03278688524590164,0.5737704918032787,0.14754098360655737,0.0997749437359328,0.3169398907103825,13.6125,36.79520816288447,225,0.9538258024644332,0.5245901639344263,2.0,0.5857864618301392,0.5857864618301392,1.1715729236602783,0.6931471803599453,2.0
crack_TLCrack_388,crack,14,19,1,6,0.3157894736842105,11,3,0.7857142857142857,0.2087912087912088,2.7142857142857144,0.8921178708188162,0.0,0.6428571428571429,0.14285714285714285,-0.005291005291005682,0.3095238095238095,24.63157894736842,54.300538454552125,154,0.9224705799788069,1.0,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_389,crack,19,23,2,6,0.2608695652173913,13,6,0.6842105263157895,0.13450292397660818,2.4210526315789473,0.8092054732283178,0.0,0.631578947368421,0.05263157894736842,-0.052287581699344755,0.24561403508771926,32.34782608695652,57.776637896112035,202,0.948972768941686,0.6842105263157895,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_39,crack,34,46,3,15,0.32608695652173914,27,7,0.7941176470588235,0.08199643493761141,2.7058823529411766,1.0086095893882325,0.029411764705882353,0.6176470588235294,0.14705882352941177,0.07678883071553093,0.3480392156862745,27.347826086956523,76.02837496370634,361,0.9792552329200825,0.6470588235294118,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_394,crack,8,4,4,0,0.0,0,8,0.0,0.14285714285714285,1.0,-0.0,0.0,0.0,0.0,,0.0,272.0,176.75830956421822,503,1.0769508115540758,0.25,,,,,,
crack_TLCrack_398,crack,44,56,4,16,0.2857142857142857,32,12,0.7272727272727273,0.05919661733615222,2.5454545454545454,0.8599672810355049,0.0,0.6363636363636364,0.09090909090909091,0.3378378378378402,0.26515151515151514,17.821428571428573,29.09351126899577,124,0.946401120937178,0.8636363636363636,1.0,40.712074279785156,40.712074279785156,40.712074279785156,-1.000000082690371e-10,1.0
crack_TLCrack_4,crack,9,9,2,2,0.2222222222222222,4,5,0.4444444444444444,0.25,2.0,0.936888307539016,0.0,0.3333333333333333,0.1111111111111111,0.09090909090909097,0.18518518518518517,121.22222222222223,170.87602899163656,524,0.9361176631047918,0.7777777777777778,,,,,,
crack_TLCrack_40,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,469.0,0.0,469,1.0491119960066344,1.0,,,,,,
crack_TLCrack_401,crack,65,74,12,21,0.28378378378378377,36,29,0.5538461538461539,0.035576923076923075,2.276923076923077,1.0645855736772947,0.0,0.4,0.13846153846153847,0.41529709228824213,0.20717948717948717,21.027027027027028,48.95419065875079,298,0.9245452102681415,0.35384615384615387,6.0,31.513214111328125,8.394539912541708,50.367239475250244,0.8662229141555704,2.0
crack_TLCrack_402,crack,17,19,2,4,0.21052631578947367,10,7,0.5882352941176471,0.13970588235294118,2.235294117647059,0.868719682914265,0.0,0.5294117647058824,0.058823529411764705,-0.22580645161290475,0.2156862745098039,49.21052631578947,101.95901082884572,363,0.9192115052373209,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_403,crack,8,5,3,0,0.0,1,7,0.125,0.17857142857142858,1.25,0.37677016125643675,0.0,0.125,0.0,-0.42857142857142844,0.0,112.2,175.59544413224393,462,0.9535567846740207,0.5,,,,,,
crack_TLCrack_405,crack,22,27,2,7,0.25925925925925924,15,7,0.6818181818181818,0.11688311688311688,2.4545454545454546,0.8932239510170858,0.0,0.5909090909090909,0.09090909090909091,0.09433962264150905,0.2424242424242424,46.148148148148145,80.15295734185183,311,0.931219297421675,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_41,crack,10,8,3,1,0.125,3,7,0.3,0.17777777777777778,1.6,0.6108643020548935,0.0,0.3,0.0,0.23809523809523808,0.1,55.625,56.616997226981226,148,0.9564777896004173,0.6,1.0,1.04071044921875,1.04071044921875,1.04071044921875,-1.000000082690371e-10,1.0
crack_TLCrack_416,crack,17,13,6,2,0.15384615384615385,4,13,0.23529411764705882,0.09558823529411764,1.5294117647058822,0.6779087256441981,0.0,0.17647058823529413,0.058823529411764705,0.4650205761316875,0.0980392156862745,119.07692307692308,165.80593918028273,572,0.9360033679100679,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_418,crack,22,28,1,7,0.25,16,6,0.7272727272727273,0.12121212121212122,2.5454545454545454,0.8599672810355049,0.0,0.6363636363636364,0.09090909090909091,-0.009009009009011805,0.2424242424242424,54.142857142857146,123.84342484585532,554,0.9586696970070282,1.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_419,crack,31,38,2,9,0.23684210526315788,21,10,0.6774193548387096,0.08172043010752689,2.4516129032258065,0.9066201258375415,0.0,0.5806451612903226,0.0967741935483871,-0.01646090534979456,0.25806451612903225,41.578947368421055,84.68039963948266,409,0.9282195565148705,0.9354838709677419,1.0,7.164924621582031,7.164924621582031,7.164924621582031,-1.000000082690371e-10,1.0
crack_TLCrack_423,crack,80,115,1,36,0.3130434782608696,67,13,0.8375,0.03639240506329114,2.875,0.9350789143257838,0.0,0.65,0.175,-0.07399425287356187,0.3308333333333333,15.434782608695652,34.42398820710894,173,0.9167740451352907,1.0,2.0,22.374244689941406,11.480015575885773,22.960031151771545,0.11878203359651136,1.0
crack_TLCrack_426,crack,30,37,3,10,0.2702702702702703,20,10,0.6666666666666666,0.08505747126436781,2.466666666666667,0.9701157839869381,0.0,0.5333333333333333,0.13333333333333333,0.31879844961240217,0.25555555555555554,23.216216216216218,38.74318432484514,162,0.9270207324774297,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_427,crack,46,60,1,15,0.25,35,11,0.7608695652173914,0.057971014492753624,2.608695652173913,0.820475553352113,0.0,0.6739130434782609,0.08695652173913043,0.02847571189279569,0.2753623188405797,28.666666666666668,54.36992632778611,281,0.933009123659619,1.0,2.0,5.5384368896484375,2.9685287475585938,5.9370574951171875,0.24618029387952023,1.0
crack_TLCrack_435,crack,22,30,3,11,0.36666666666666664,15,7,0.6818181818181818,0.12987012987012986,2.727272727272727,1.2754488697523167,0.0,0.45454545454545453,0.13636363636363635,0.33809214795587267,0.3318181818181818,44.63333333333333,108.27018159318946,487,0.9526801698604532,0.8181818181818182,1.0,0.41421353816986084,0.41421353816986084,0.41421353816986084,-1.000000082690371e-10,1.0
crack_TLCrack_436,crack,19,27,1,9,0.3333333333333333,14,5,0.7368421052631579,0.15789473684210525,2.8421052631578947,1.2218120603359306,0.0,0.42105263157894735,0.2631578947368421,0.3535211267605621,0.2894736842105263,36.333333333333336,68.94710801551942,205,0.9527342780381978,1.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_437,crack,5,5,1,1,0.2,3,2,0.6,0.5,2.0,1.0549201679861442,0.2,0.4,0.0,-0.562500000000003,0.3333333333333333,123.8,151.3068405591763,343,1.3663935157887432,1.0,,,,,,
crack_TLCrack_438,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,580.0,0.0,580,1.012622054332511,1.0,,,,,,
crack_TLCrack_439,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,411.0,0.0,411,1.0339532665349904,1.0,,,,,,
crack_TLCrack_44,crack,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,72.625,131.05527221367328,372,0.9273767596381046,1.0,,,,,,
crack_TLCrack_441,crack,42,69,1,28,0.4057971014492754,38,4,0.9047619047619048,0.08013937282229965,3.2857142857142856,1.1302545184175015,0.0,0.6428571428571429,0.09523809523809523,0.30670400263548,0.37063492063492065,12.46376811594203,38.63226094601897,240,0.9457932218145153,1.0,4.0,8.858978271484375,2.568297952413559,10.273191809654236,0.5499719114477055,1.0
crack_TLCrack_442,crack,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,68.625,120.07595252589088,330,0.972570494314153,1.0,,,,,,
crack_TLCrack_443,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,518.0,0.0,518,1.0165386327102726,1.0,,,,,,
crack_TLCrack_444,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,568.0,0.0,568,0.9894059088934769,1.0,,,,,,
crack_TLCrack_445,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,587.0,0.0,587,1.0325230075364256,1.0,,,,,,
crack_TLCrack_446,crack,10,5,5,0,0.0,0,10,0.0,0.1111111111111111,1.0,-0.0,0.0,0.0,0.0,,0.0,109.6,45.74101004569095,160,1.0494955317506864,0.2,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_447,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,570.0,0.0,570,1.0140743540957287,1.0,,,,,,
crack_TLCrack_448,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,420.0,0.0,420,1.0570763669829761,1.0,,,,,,
crack_TLCrack_449,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,240.0,0.0,240,1.0338970546464332,1.0,,,,,,
crack_TLCrack_450,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,186.5,94.5,281,0.954373391656502,0.5,,,,,,
crack_TLCrack_451,crack,22,28,3,9,0.32142857142857145,14,8,0.6363636363636364,0.12121212121212122,2.5454545454545454,1.1839637727244874,0.0,0.4090909090909091,0.18181818181818182,0.3959007551240557,0.27121212121212124,63.92857142857143,131.56853959911882,456,0.9228491972110568,0.8181818181818182,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_452,crack,27,31,2,6,0.1935483870967742,17,10,0.6296296296296297,0.08831908831908832,2.2962962962962963,0.8000120331977751,0.0,0.5925925925925926,0.037037037037037035,-0.20388349514562923,0.20987654320987653,61.74193548387097,105.27627792161012,362,0.9466043968815999,0.5555555555555556,1.0,12.183029174804688,12.183029174804688,12.183029174804688,-1.000000082690371e-10,1.0
crack_TLCrack_453,crack,25,23,6,4,0.17391304347826086,10,15,0.4,0.07666666666666666,1.84,0.8030448563658358,0.0,0.36,0.04,0.10758377425044129,0.14666666666666667,89.34782608695652,143.66464836878376,598,0.9640548366520931,0.28,2.0,48.7886962890625,47.462120056152344,94.92424011230469,0.6927565223604857,2.0
crack_TLCrack_456,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,498.0,0.0,498,1.0079959732916566,1.0,,,,,,
crack_TLCrack_458,crack,18,24,1,7,0.2916666666666667,14,4,0.7777777777777778,0.1568627450980392,2.6666666666666665,0.8486855577264172,0.0,0.6666666666666666,0.1111111111111111,0.08333333333333137,0.2962962962962963,47.416666666666664,77.85452067085693,247,0.9406591145505773,1.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_474,crack,42,53,3,14,0.2641509433962264,31,11,0.7380952380952381,0.06155632984901278,2.5238095238095237,0.9124248504523376,0.023809523809523808,0.6428571428571429,0.07142857142857142,0.18787475016655442,0.2777777777777778,33.22641509433962,65.6456012434965,289,0.9610799772642002,0.9047619047619048,2.0,4.617401123046875,2.601593792438507,5.203187584877014,0.35188028734932886,2.0
crack_TLCrack_475,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,604.0,0.0,604,1.0057772264836444,1.0,,,,,,
crack_TLCrack_476,crack,11,13,1,3,0.23076923076923078,7,4,0.6363636363636364,0.23636363636363636,2.3636363636363638,0.9164648855394713,0.0,0.5454545454545454,0.09090909090909091,-0.23809523809523975,0.2424242424242424,26.692307692307693,49.99136020028417,177,0.943351284310056,1.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_477,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,336.0,0.0,336,1.0206779866050675,1.0,,,,,,
crack_TLCrack_478,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,268.0,0.0,268,1.0222977848963586,1.0,,,,,,
crack_TLCrack_479,crack,25,27,5,7,0.25925925925925924,14,11,0.56,0.09,2.16,1.18551580791091,0.08,0.36,0.12,0.25492772667542596,0.2,59.851851851851855,122.37456274766319,511,1.0561301108857082,0.4,2.0,34.444122314453125,19.237838745117188,38.475677490234375,0.33546463500983065,2.0
crack_TLCrack_480,crack,6,3,3,0,0.0,0,6,0.0,0.2,1.0,-0.0,0.0,0.0,0.0,,0.0,277.6666666666667,237.11787973261082,613,1.0012143389227006,0.3333333333333333,,,,,,
crack_TLCrack_481,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,598.0,0.0,598,1.0533116389309807,1.0,,,,,,
crack_TLCrack_482,crack,6,6,1,1,0.16666666666666666,3,3,0.5,0.4,2.0,0.6931471805599453,0.0,0.5,0.0,-0.3333333333333333,0.16666666666666666,177.16666666666666,195.4707281297012,488,0.9479752677439385,1.0,,,,,,
crack_TLCrack_483,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,580.0,0.0,580,1.0195778263982913,1.0,,,,,,
crack_TLCrack_484,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,279.0,0.0,279,1.0104451867078332,1.0,,,,,,
crack_TLCrack_485,crack,13,11,4,2,0.18181818181818182,4,9,0.3076923076923077,0.14102564102564102,1.6923076923076923,0.7902679680745903,0.0,0.23076923076923078,0.07692307692307693,0.3567251461988299,0.1282051282051282,109.72727272727273,134.6774536770191,414,0.951926586377126,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_49,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,284.0,0.0,284,1.0204346578592194,1.0,,,,,,
crack_TLCrack_495,crack,6,3,3,0,0.0,0,6,0.0,0.2,1.0,-0.0,0.0,0.0,0.0,,0.0,353.0,281.9503502391866,751,1.0290032635247541,0.3333333333333333,,,,,,
crack_TLCrack_496,crack,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,285.0,30.735430152621365,312,1.0485836927471057,1.0,,,,,,
crack_TLCrack_497,crack,6,4,2,0,0.0,1,5,0.16666666666666666,0.26666666666666666,1.3333333333333333,0.45056120886630463,0.0,0.16666666666666666,0.0,-0.6,0.0,156.0,250.33377718558077,589,0.8399133617233038,0.6666666666666666,,,,,,
crack_TLCrack_498,crack,14,16,2,4,0.25,8,6,0.5714285714285714,0.17582417582417584,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.015873015873015872,0.23809523809523808,96.875,162.87336913995486,573,0.9375811176013871,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_499,crack,15,16,2,3,0.1875,8,7,0.5333333333333333,0.1523809523809524,2.1333333333333333,0.891867395317251,0.0,0.4666666666666667,0.06666666666666667,0.16883116883116883,0.17777777777777776,84.0625,117.35707730575945,404,0.9695430152157369,0.8666666666666667,1.0,19.28045654296875,19.28045654296875,19.28045654296875,-1.000000082690371e-10,1.0
crack_TLCrack_5,crack,22,23,4,5,0.21739130434782608,11,11,0.5,0.09956709956709957,2.090909090909091,0.9302168370888639,0.0,0.4090909090909091,0.09090909090909091,-0.08925318761384406,0.19696969696969696,59.391304347826086,99.44355581912208,351,0.9247276054680311,0.3181818181818182,1.0,14.116256713867188,14.116256713867188,14.116256713867188,-1.000000082690371e-10,1.0
crack_TLCrack_50,crack,16,19,2,5,0.2631578947368421,11,5,0.6875,0.15833333333333333,2.375,1.0337005498525014,0.0625,0.5625,0.0625,-0.06926406926406976,0.2708333333333333,40.578947368421055,91.52297139859921,395,1.041583958283059,0.6875,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_500,crack,27,30,4,7,0.23333333333333334,15,12,0.5555555555555556,0.08547008547008547,2.2222222222222223,0.9649629230074277,0.0,0.4444444444444444,0.1111111111111111,-0.006944444444444992,0.21604938271604937,49.4,81.67112912978082,285,0.9356449277774745,0.48148148148148145,1.0,0.2633514404296875,0.2633514404296875,0.2633514404296875,-1.000000082690371e-10,1.0
crack_TLCrack_503,crack,16,9,7,0,0.0,1,15,0.0625,0.075,1.125,0.2337916587064593,0.0,0.0625,0.0,-0.2000000000000004,0.0,131.22222222222223,143.83383760265235,493,1.0005992831108115,0.25,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_504,crack,26,31,2,7,0.22580645161290322,17,9,0.6538461538461539,0.09538461538461539,2.3846153846153846,0.88186313134152,0.0,0.5769230769230769,0.07692307692307693,0.05631659056316541,0.24358974358974358,57.32258064516129,94.33960174739134,292,0.943469904726542,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_505,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,226.0,0.0,226,1.102439024390244,1.0,,,,,,
crack_TLCrack_506,crack,8,7,2,1,0.14285714285714285,3,5,0.375,0.25,1.75,0.6615632381579821,0.0,0.375,0.0,0.06666666666666772,0.125,69.57142857142857,126.97790262522861,368,0.9876982702017479,0.75,,,,,,
crack_TLCrack_507,crack,8,4,4,0,0.0,0,8,0.0,0.14285714285714285,1.0,-0.0,0.0,0.0,0.0,,0.0,117.25,109.16129121625485,258,1.1355930503288507,0.25,,,,,,
crack_TLCrack_508,crack,10,14,1,5,0.35714285714285715,8,2,0.8,0.3111111111111111,2.8,0.9502705392332347,0.0,0.6,0.2,0.09259259259259103,0.3333333333333333,35.285714285714285,98.07244302877669,375,0.8766597768447443,1.0,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_509,crack,11,10,3,2,0.2,4,7,0.36363636363636365,0.18181818181818182,1.8181818181818181,0.8599672810355049,0.0,0.2727272727272727,0.09090909090909091,0.2592592592592581,0.1515151515151515,45.5,74.94297832352274,211,0.9510209330540917,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
